Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,labels
-55.0125,-54.785,-56.652499999999996,-55.93666666666667,-55.455,-56.455,-56.225,4
-56.66499999999999,-59.050000000000004,-61.67249999999999,-56.71,-59.23,-61.825,-60.215,0
-55.032500000000006,-56.8475,-62.7875,-58.24000000000001,-58.9825,-64.815,-63.74,0
-57.8925,-55.5975,-58.0175,-62.11666666666667,-55.025000000000006,-55.747499999999995,-54.94,4
-56.7975,-57.0425,-59.1425,-58.943333333333335,-58.68,-59.040000000000006,-59.18,0
-55.525,-55.46,-60.709999999999994,-58.56333333333333,-57.087500000000006,-59.2275,-57.84,0
-59.3025,-59.93,-62.207499999999996,-61.57666666666666,-61.44,-60.5975,-60.89,0
-75.7775,-75.475,-69.315,-78.64333333333333,-74.19,-69.7175,-71.58,2
-74.13250000000001,-72.6175,-68.2075,-78.06666666666666,-72.2575,-69.5875,-71.16,2
-65.11,-60.3975,-77.44,-78.21,-61.04,-66.08749999999999,-62.185,5
-52.4425,-57.3775,-58.8125,-51.943333333333335,-58.9925,-59.442499999999995,-57.725,0
-61.699999999999996,-60.505,-59.7175,-63.90666666666666,-60.62499999999999,-60.255,-60.8,0
-57.277499999999996,-57.802499999999995,-60.0,-58.23333333333333,-60.087500000000006,-60.72,-61.33,0
-58.22,-60.3575,-62.47,-59.096666666666664,-60.22,-61.8475,-60.125,0
-70.735,-63.7725,-65.375,-65.01,-63.8375,-67.63,-64.41499999999999,3
-71.5775,-69.695,-74.64,-74.95666666666666,-70.55,-72.9225,-71.925,5
-68.2025,-65.035,-70.52000000000001,-74.03333333333332,-68.04750000000001,-76.815,-72.295,5
-74.61,-71.57249999999999,-62.0975,-75.25333333333333,-69.235,-65.61500000000001,-67.83,2
-52.2025,-52.027499999999996,-58.5475,-55.913333333333334,-54.0475,-57.2725,-55.3,4
-58.16,-58.7925,-65.5725,-60.65,-56.947500000000005,-56.012499999999996,-54.93,0
-60.2475,-56.935,-56.715,-64.53333333333335,-55.07,-55.00000000000001,-54.655,6
-70.795,-71.72,-59.81,-69.7,-68.045,-62.965,-65.82,1
-67.04,-62.9675,-58.959999999999994,-70.47333333333334,-59.10249999999999,-56.8925,-57.045,1
-55.8275,-58.5725,-62.2025,-57.23666666666667,-60.76,-60.275,-59.870000000000005,0
-64.3225,-64.745,-67.7125,-66.33,-65.85999999999999,-65.9225,-65.43,3
-79.795,-81.34,-82.39750000000001,-79.53666666666668,-82.55000000000001,-82.8475,-83.435,7
-74.76249999999999,-70.4825,-61.275,-79.50333333333334,-68.02499999999999,-63.7725,-66.285,1
-52.4025,-55.095,-62.2825,-51.093333333333334,-57.855000000000004,-61.2375,-58.975,0
-53.417500000000004,-54.147499999999994,-63.145,-56.81333333333333,-57.47,-61.599999999999994,-59.16,0
-57.935,-58.8375,-60.997499999999995,-57.65333333333333,-59.227500000000006,-60.455,-59.91,0
-58.925000000000004,-58.605000000000004,-60.35,-60.81333333333333,-59.64750000000001,-60.582499999999996,-60.504999999999995,0
-52.3525,-56.8975,-61.552499999999995,-52.72333333333333,-57.94,-61.2625,-59.36,0
-58.317499999999995,-59.005,-60.4125,-60.26,-60.7875,-60.050000000000004,-60.510000000000005,0
-53.125,-54.220000000000006,-60.9075,-54.44333333333333,-57.6325,-59.074999999999996,-59.18,4
-67.9675,-65.77000000000001,-56.6125,-70.32,-63.25,-59.06999999999999,-61.35,1
-57.777499999999996,-57.9075,-60.2075,-60.526666666666664,-59.5325,-59.800000000000004,-60.18,0
-58.8425,-58.955000000000005,-61.755,-60.32666666666666,-60.7175,-61.945,-61.82,0
-67.4575,-67.855,-69.2475,-69.95,-68.9725,-67.925,-68.285,5
-55.807500000000005,-56.845,-60.17,-59.873333333333335,-66.0475,-61.9925,-68.78999999999999,0
-59.78750000000001,-59.675,-61.24,-61.45666666666667,-61.0825,-61.81,-62.025000000000006,0
-71.425,-68.94,-58.8375,-72.87,-67.03999999999999,-62.260000000000005,-65.285,1
-74.03,-71.73750000000001,-64.935,-75.34,-70.3225,-66.59500000000001,-68.41499999999999,2
-63.67,-63.76,-67.2025,-66.61,-65.63749999999999,-66.7475,-66.66,3
-56.1175,-57.4475,-60.345000000000006,-58.14666666666667,-59.9625,-58.9725,-59.69,0
-59.290000000000006,-59.0325,-60.917500000000004,-60.839999999999996,-60.51,-61.542500000000004,-61.735,0
-57.8975,-58.574999999999996,-59.5775,-57.69333333333333,-59.4975,-59.39,-59.385000000000005,0
-74.4575,-73.085,-67.41499999999999,-77.69000000000001,-71.495,-67.63250000000001,-69.245,2
-58.3425,-58.9875,-61.832499999999996,-57.96666666666666,-59.5625,-61.1175,-60.355,0
-61.315,-63.625,-62.8275,-61.28,-62.995000000000005,-60.4625,-60.635000000000005,0
-55.7025,-57.355,-62.467499999999994,-56.36000000000001,-60.015,-60.45,-60.370000000000005,0
-54.25999999999999,-54.465,-59.95,-57.52,-55.82,-58.790000000000006,-56.815,0
-52.7075,-55.167500000000004,-60.897499999999994,-55.45000000000001,-56.945,-59.64,-58.25,4
-62.837500000000006,-64.0625,-74.9175,-64.57,-65.345,-73.48,-66.715,5
-54.28,-54.3975,-61.02250000000001,-59.47,-56.53,-58.6375,-58.010000000000005,0
-56.095,-57.045,-65.08500000000001,-57.343333333333334,-56.315,-58.115,-55.870000000000005,0
-53.405,-54.4225,-59.8825,-55.95333333333334,-56.9675,-57.9875,-57.44,4
-53.96,-56.89,-63.095,-55.68000000000001,-59.462500000000006,-63.455,-60.895,0
-55.12500000000001,-54.147499999999994,-61.792500000000004,-60.78,-57.675,-67.70750000000001,-62.269999999999996,0
-69.205,-66.52,-75.325,-65.81666666666666,-67.77499999999999,-79.0925,-72.155,5
-58.95,-60.06,-59.7425,-60.76333333333333,-60.157500000000006,-59.54,-59.980000000000004,0
-56.18000000000001,-56.300000000000004,-59.459999999999994,-58.276666666666664,-57.2975,-57.3775,-57.03,0
-57.644999999999996,-58.4125,-59.5575,-59.473333333333336,-60.067499999999995,-59.1175,-59.695,0
-62.1725,-68.2675,-71.605,-60.333333333333336,-68.08999999999999,-66.0325,-67.85499999999999,3
-72.5525,-69.07499999999999,-58.555,-66.16000000000001,-62.665000000000006,-57.0125,-58.55,1
-50.6875,-53.26,-58.66,-53.589999999999996,-54.9625,-57.552499999999995,-56.21,4
-55.9525,-59.907500000000006,-64.325,-54.71666666666666,-60.425000000000004,-62.8525,-62.785,0
-64.815,-73.4925,-69.26499999999999,-62.879999999999995,-74.8425,-70.22749999999999,-71.025,5
-75.575,-74.46000000000001,-72.81,-78.0,-74.5075,-72.33000000000001,-73.00999999999999,2
-53.995,-57.2425,-62.02499999999999,-53.593333333333334,-58.515,-60.4325,-60.09,0
-56.7025,-53.28,-57.342499999999994,-61.223333333333336,-53.0675,-55.53,-54.269999999999996,4
-65.015,-63.622499999999995,-64.2575,-68.07333333333334,-62.262499999999996,-63.125,-62.504999999999995,1
-62.372499999999995,-58.760000000000005,-55.535,-65.71666666666667,-55.58,-53.77,-54.010000000000005,6
-65.18,-65.13250000000001,-71.3125,-66.94333333333333,-65.78999999999999,-67.4925,-66.13,3
-62.28,-66.85249999999999,-70.35249999999999,-62.39666666666667,-70.1625,-72.495,-71.015,5
-60.8225,-59.6775,-61.25000000000001,-62.99,-60.107499999999995,-61.2,-60.980000000000004,0
-56.567499999999995,-58.82,-61.24,-56.99,-59.54,-60.235,-59.56,0
-55.9875,-57.41,-63.209999999999994,-53.169999999999995,-60.05,-62.50999999999999,-60.315,0
-59.0725,-60.49,-61.7825,-60.86333333333334,-62.2125,-60.5525,-61.22,0
-58.9475,-59.865,-62.13,-61.053333333333335,-61.49,-60.462500000000006,-60.84,0
-70.1375,-68.63250000000001,-62.7375,-74.14,-67.84,-64.34,-66.41,1
-74.82000000000001,-73.1875,-65.66,-77.74,-71.33500000000001,-67.0575,-69.315,2
-57.755,-71.23,-72.565,-57.48666666666666,-61.0975,-59.16250000000001,-57.07,0
-79.7925,-81.33,-82.405,-79.52666666666666,-82.5325,-82.84750000000001,-83.425,7
-65.7675,-65.205,-65.595,-68.72333333333334,-65.71,-65.47,-65.845,3
-64.4025,-72.63499999999999,-68.7325,-66.29666666666667,-65.46000000000001,-75.34,-68.19999999999999,5
-57.8025,-59.1475,-63.4025,-58.723333333333336,-61.6475,-61.767500000000005,-62.0,0
-63.5475,-64.72,-56.315,-68.02333333333333,-64.0175,-57.597500000000004,-59.760000000000005,1
-53.652499999999996,-54.004999999999995,-60.6275,-57.42333333333334,-56.8725,-58.3975,-57.760000000000005,0
-56.155,-59.712500000000006,-62.8225,-56.42666666666667,-60.43,-62.825,-60.875,0
-58.56,-58.625,-60.6425,-60.973333333333336,-60.17,-60.345,-60.59,0
-61.0175,-57.6075,-55.730000000000004,-64.99333333333333,-55.82,-55.005,-55.32,6
-62.1325,-64.91,-71.1975,-59.79,-67.5375,-70.285,-68.41499999999999,3
-67.58000000000001,-66.27250000000001,-58.2725,-69.52333333333334,-64.6825,-60.2475,-62.54,1
-58.199999999999996,-57.9775,-60.045,-59.55666666666667,-59.405,-60.522499999999994,-60.47,0
-60.2525,-61.665000000000006,-65.42999999999999,-61.73666666666667,-63.707499999999996,-63.25,-63.24,0
-59.0975,-62.597500000000004,-70.185,-56.660000000000004,-64.1275,-64.935,-66.925,0
-57.53,-56.8025,-63.595,-61.47,-58.50749999999999,-61.675,-59.864999999999995,0
-78.0925,-75.8225,-67.6925,-81.65333333333332,-73.52000000000001,-68.99499999999999,-71.11500000000001,2
-54.5575,-55.965,-59.3425,-56.86333333333334,-57.6675,-58.03,-57.394999999999996,4
-58.53,-59.4725,-61.5,-60.56,-61.057500000000005,-59.940000000000005,-60.349999999999994,0
-72.71,-68.875,-62.3875,-74.92999999999999,-62.7275,-59.655,-59.769999999999996,1
-57.92999999999999,-61.6725,-66.095,-57.25,-61.735,-63.1575,-63.17,0
-65.85,-59.47,-62.142500000000005,-69.10333333333334,-56.0875,-58.325,-55.955,0
-64.655,-68.515,-70.905,-64.62666666666667,-68.9975,-70.485,-70.86,5
-60.692499999999995,-60.8825,-64.1325,-61.68333333333334,-62.459999999999994,-63.7925,-63.485,0
-69.59,-68.105,-62.675,-68.36333333333333,-66.285,-63.12,-64.67,1
-57.115,-56.2025,-61.67,-60.56333333333333,-56.775,-58.592499999999994,-57.11,0
-72.0625,-72.34,-65.54249999999999,-73.73666666666666,-70.6125,-65.5825,-67.49000000000001,2
-58.43,-57.372499999999995,-58.05499999999999,-59.97333333333333,-57.5775,-58.332499999999996,-58.205,0
-71.0775,-71.47749999999999,-73.705,-73.28333333333333,-73.1825,-72.4225,-72.72999999999999,5
-66.725,-68.1575,-72.64250000000001,-67.88,-70.33,-70.575,-70.465,5
-65.1675,-64.89,-67.14750000000001,-66.21333333333332,-66.16,-67.52250000000001,-67.31,3
-65.91749999999999,-66.975,-57.105,-67.72666666666667,-69.29249999999999,-61.085,-66.12,1
-76.8925,-76.5075,-67.2175,-78.98333333333333,-72.14500000000001,-73.6175,-69.265,2
-56.155,-59.557500000000005,-69.705,-54.696666666666665,-62.307500000000005,-62.7175,-63.16,0
-58.1125,-59.012499999999996,-61.7525,-59.36333333333334,-60.9975,-60.61,-61.075,0
-54.332499999999996,-54.855000000000004,-60.065,-55.529999999999994,-59.185,-60.40500000000001,-66.315,0
-58.3475,-59.197500000000005,-62.3975,-60.31333333333333,-60.745000000000005,-60.3425,-60.155,0
-54.3975,-55.7925,-59.1575,-56.03666666666667,-56.5325,-57.61,-56.455,4
-53.1875,-56.845,-60.212500000000006,-54.51333333333333,-58.7025,-60.765,-60.545,0
-57.815,-59.4375,-64.05250000000001,-59.56333333333333,-62.3575,-62.305,-62.540000000000006,0
-72.8825,-73.32499999999999,-71.1525,-75.41000000000001,-74.0775,-71.165,-72.565,5
-60.6625,-61.254999999999995,-61.825,-62.876666666666665,-62.279999999999994,-60.699999999999996,-61.425,0
-59.0325,-59.34,-60.58,-61.300000000000004,-60.4775,-59.32,-59.86,0
-69.74249999999999,-69.1825,-71.0025,-72.33999999999999,-69.9525,-69.195,-69.42500000000001,5
-59.620000000000005,-65.525,-66.80499999999999,-59.48333333333334,-72.7375,-67.98249999999999,-74.24,5
-61.1875,-64.4675,-69.505,-61.46666666666667,-66.35000000000001,-68.7275,-67.21000000000001,3
-56.82,-59.6925,-63.585,-56.98333333333333,-60.18,-62.9775,-61.185,0
-69.27,-65.61250000000001,-64.765,-74.33999999999999,-64.91999999999999,-65.2625,-65.47999999999999,1
-59.17999999999999,-57.0425,-55.050000000000004,-64.29,-55.68000000000001,-54.5375,-54.834999999999994,6
-65.13499999999999,-64.48,-66.14750000000001,-67.43333333333334,-64.60749999999999,-64.57,-64.32,3
-60.7175,-59.292500000000004,-60.625,-63.873333333333335,-58.9975,-58.667500000000004,-58.355000000000004,6
-52.7475,-53.2675,-55.665,-54.60666666666666,-54.832499999999996,-54.872499999999995,-54.97,4
-68.79499999999999,-67.54750000000001,-60.63249999999999,-72.82666666666667,-66.91499999999999,-62.735,-65.195,1
-65.035,-66.1675,-67.935,-66.51,-67.725,-66.55,-67.08500000000001,3
-53.5475,-57.3,-63.5025,-54.68,-58.6975,-61.2925,-60.49,0
-63.644999999999996,-59.697500000000005,-57.3425,-68.21,-57.095,-55.5975,-55.730000000000004,6
-51.81250000000001,-54.629999999999995,-59.192499999999995,-53.120000000000005,-57.5325,-57.165,-56.93,4
-62.0225,-64.325,-68.94250000000001,-63.43666666666667,-66.65,-66.8475,-66.68,3
-55.61750000000001,-53.120000000000005,-60.9575,-59.629999999999995,-53.6225,-57.875,-55.435,4
-57.775,-60.4525,-63.724999999999994,-57.36666666666667,-61.765,-62.4825,-61.885,0
-55.232499999999995,-58.192499999999995,-61.27,-55.306666666666665,-58.7675,-61.21000000000001,-59.455,0
-72.95250000000001,-71.6225,-67.63499999999999,-77.16333333333334,-71.6825,-69.16499999999999,-70.675,2
-52.555,-55.330000000000005,-60.075,-53.14666666666667,-56.6025,-58.955,-57.760000000000005,4
-58.35,-58.85,-60.39,-60.21333333333333,-59.91,-58.940000000000005,-59.265,0
-79.7925,-81.34,-82.44,-79.54333333333334,-82.5575,-82.86,-83.44,7
-58.379999999999995,-60.86,-62.55,-58.04666666666666,-61.9375,-62.095000000000006,-61.92,0
-71.00999999999999,-70.9,-71.1925,-71.70333333333333,-71.3825,-70.9075,-71.38499999999999,5
-62.0225,-63.7475,-63.597500000000004,-64.08666666666666,-66.96,-64.1625,-66.02000000000001,3
-59.682500000000005,-55.817499999999995,-60.065,-64.6,-54.825,-57.005,-55.144999999999996,4
-57.7475,-59.997499999999995,-61.214999999999996,-58.346666666666664,-60.0475,-61.0125,-59.96,0
-51.550000000000004,-55.43000000000001,-61.045,-53.77666666666667,-56.43,-59.949999999999996,-59.125,0
-62.410000000000004,-63.5075,-63.830000000000005,-64.55333333333334,-62.54749999999999,-63.825,-62.75,3
-58.71249999999999,-56.965,-71.7925,-55.1,-54.0025,-59.165,-54.17,0
-57.5325,-55.425,-59.7275,-61.43,-55.5175,-57.419999999999995,-56.075,4
-52.0475,-54.5675,-59.68750000000001,-53.81,-56.457499999999996,-58.932500000000005,-57.19,4
-63.78,-61.122499999999995,-62.965,-70.22,-63.1325,-67.8825,-69.945,3
-57.68,-59.1075,-63.3425,-59.16333333333333,-60.69,-60.165,-59.795,0
-73.3375,-73.275,-60.1,-75.50666666666666,-68.435,-64.1025,-66.255,1
-58.2625,-57.845,-63.3575,-60.916666666666664,-59.085,-60.705,-59.485,0
-77.695,-76.375,-69.585,-80.99666666666667,-75.315,-71.395,-73.63499999999999,2
-54.2475,-58.555,-60.975,-54.156666666666666,-58.855000000000004,-61.042500000000004,-60.725,0
-77.325,-75.575,-70.0675,-80.42999999999999,-74.47749999999999,-71.185,-72.89,2
-67.08,-64.645,-73.6225,-61.39666666666667,-63.2625,-71.38000000000001,-69.08,5
-56.815,-55.9125,-62.8925,-60.26333333333333,-56.93,-59.0575,-57.515,0
-60.5,-58.29,-57.690000000000005,-64.37333333333333,-57.5075,-56.68,-56.769999999999996,6
-59.0725,-58.7725,-59.5575,-61.99,-59.7025,-59.480000000000004,-59.980000000000004,0
-57.792500000000004,-58.6975,-60.620000000000005,-59.379999999999995,-60.6175,-60.099999999999994,-60.55,0
-58.1375,-59.022499999999994,-60.26,-60.24,-60.5575,-59.144999999999996,-59.91,0
-63.760000000000005,-63.247499999999995,-64.89,-65.46333333333332,-64.2125,-65.05,-65.1,3
-56.86,-59.095,-59.3325,-55.85666666666666,-58.55,-62.7325,-60.97,0
-54.32,-52.36500000000001,-58.845,-57.836666666666666,-52.815,-56.2725,-54.085,4
-63.705,-61.1175,-58.434999999999995,-68.12333333333333,-60.160000000000004,-58.015,-58.875,6
-68.445,-67.7475,-62.0475,-69.14,-65.72,-63.4525,-64.445,1
-70.0225,-67.42,-63.09,-70.01666666666667,-66.4175,-63.145,-64.74000000000001,1
-58.427499999999995,-58.07,-60.464999999999996,-60.07333333333333,-59.2025,-60.36,-60.075,0
-65.13749999999999,-65.7225,-67.50999999999999,-67.07000000000001,-67.62,-67.6575,-68.16,3
-53.224999999999994,-56.6375,-61.5475,-50.99,-59.6125,-61.4675,-59.81,0
-57.17,-53.33,-60.457499999999996,-64.63333333333333,-53.1725,-57.2125,-54.364999999999995,4
-71.97999999999999,-68.7975,-66.68249999999999,-76.43666666666667,-67.4675,-66.895,-67.235,2
-56.974999999999994,-57.527499999999996,-58.0025,-58.28666666666666,-57.33,-57.8175,-57.625,0
-58.59,-57.8075,-58.5175,-62.15,-58.4475,-58.09,-58.58,0
-61.565,-62.5975,-64.78,-61.98333333333334,-64.615,-65.19000000000001,-65.47,3
-60.4725,-64.735,-71.44,-57.48333333333333,-67.39750000000001,-69.86250000000001,-68.095,3
-66.655,-67.46499999999999,-69.565,-67.37333333333333,-69.155,-70.0075,-70.08500000000001,5
-59.877500000000005,-60.8125,-61.735,-61.59,-62.165,-60.7675,-61.49,0
-58.9975,-59.3625,-63.11,-61.43333333333334,-60.8525,-60.9725,-60.485,0
-55.567499999999995,-59.95,-61.395,-55.06666666666666,-59.93,-61.342499999999994,-61.82,0
-65.8375,-64.9525,-73.535,-70.58999999999999,-67.5,-71.63499999999999,-70.705,5
-58.7225,-56.1475,-56.4875,-63.89333333333334,-55.19,-55.2525,-55.065,6
-53.03,-53.3175,-56.1625,-55.21333333333333,-55.377500000000005,-55.435,-55.65,4
-61.455000000000005,-59.9525,-58.295,-64.21333333333332,-58.395,-56.575,-56.735,6
-69.6625,-67.60249999999999,-60.3775,-70.75666666666666,-65.9025,-62.1575,-64.36,1
-68.66250000000001,-69.1475,-73.0275,-69.85333333333334,-72.715,-73.0275,-74.42500000000001,5
-52.69500000000001,-55.745000000000005,-60.0075,-54.31,-56.572500000000005,-58.912499999999994,-57.925,4
-69.095,-68.81,-58.847500000000004,-70.25333333333334,-66.15,-61.845,-63.595,1
-59.655,-59.01499999999999,-61.002500000000005,-60.89666666666667,-59.625,-60.985,-60.66,0
-71.965,-72.24249999999999,-71.4775,-74.35333333333334,-73.1525,-71.05250000000001,-71.97999999999999,5
-56.535,-56.7,-58.9325,-58.026666666666664,-58.385000000000005,-59.67250000000001,-59.76,0
-78.635,-77.18,-72.115,-79.64999999999999,-76.245,-73.635,-76.21000000000001,2
-58.2575,-59.05,-60.61,-60.14666666666667,-60.167500000000004,-58.94,-59.3,0
-55.89,-55.027499999999996,-58.4425,-58.81333333333333,-55.82,-56.885,-56.28,4
-52.925000000000004,-52.17000000000001,-58.864999999999995,-56.45666666666667,-54.42,-56.86749999999999,-55.82,4
-56.8425,-71.065,-70.1825,-55.38,-60.64999999999999,-57.8375,-62.19499999999999,0
-57.3575,-58.3475,-59.595,-59.24,-59.707499999999996,-58.2575,-58.875,0
-59.67999999999999,-58.19,-60.775,-62.589999999999996,-58.472500000000004,-59.715,-59.22,0
-63.5175,-60.485,-59.0475,-66.96999999999998,-57.934999999999995,-56.6325,-56.4,6
-58.46000000000001,-55.14,-61.685,-64.08333333333333,-54.985,-58.2775,-55.83,4
-69.92999999999999,-67.25999999999999,-71.69,-75.14999999999999,-67.45,-69.66499999999999,-68.25,5
-57.995,-55.81,-57.915000000000006,-62.33666666666667,-55.61000000000001,-56.720000000000006,-56.14,4
-65.85249999999999,-66.8925,-71.075,-68.20666666666666,-69.325,-72.395,-71.375,5
-57.26,-53.9,-58.74,-62.626666666666665,-53.1175,-55.7225,-53.47,4
-70.94999999999999,-65.62,-62.5,-76.13666666666667,-62.03,-60.34,-60.525000000000006,1
-57.885000000000005,-59.0525,-61.055,-59.326666666666675,-60.645,-59.7875,-60.19,0
-56.1975,-59.14,-62.8625,-57.29666666666666,-61.50000000000001,-61.087500000000006,-60.705,0
-61.105,-56.662499999999994,-55.295,-64.27,-54.26,-53.62,-53.735,6
-59.58,-60.1725,-60.11749999999999,-60.06666666666666,-60.76,-59.88,-60.475,0
-68.8775,-65.03,-56.542500000000004,-72.11666666666667,-60.5225,-56.1,-57.739999999999995,1
-57.6525,-57.81,-60.795,-60.02333333333333,-59.31,-60.3125,-60.114999999999995,0
-64.22,-60.46000000000001,-62.9975,-68.00666666666666,-59.715,-63.0875,-61.125,0
-51.9825,-55.55500000000001,-60.285,-51.61666666666667,-57.0125,-58.885,-61.49,4
-56.1175,-59.817499999999995,-64.4825,-55.59,-60.28,-61.765,-62.37,0
-69.495,-65.8825,-63.9375,-75.97333333333334,-64.545,-63.254999999999995,-63.54,1
-67.4,-65.54249999999999,-60.5375,-71.5,-64.17500000000001,-61.19,-62.66,1
-59.93,-60.8475,-62.3325,-62.053333333333335,-62.2525,-60.86,-61.394999999999996,0
-54.357499999999995,-54.787499999999994,-60.1375,-57.15333333333333,-56.605,-58.275000000000006,-57.349999999999994,0
-58.22749999999999,-57.5775,-59.18,-59.59333333333333,-58.2625,-59.335,-59.14,0
-53.5925,-51.875,-58.34,-57.879999999999995,-52.96000000000001,-55.9075,-54.22,4
-52.67,-52.53,-61.15,-53.94666666666666,-54.059999999999995,-58.3425,-55.355,4
-61.20250000000001,-57.46,-57.7775,-63.46666666666667,-54.3275,-54.7375,-53.385,6
-60.1475,-62.269999999999996,-68.69,-63.13333333333333,-64.2375,-67.0375,-65.81,3
-58.4025,-55.712500000000006,-57.1025,-61.22333333333333,-53.935,-54.3575,-53.519999999999996,4
-79.78,-81.32,-82.42750000000001,-79.52666666666666,-82.5325,-82.83250000000001,-83.41,7
-58.8,-60.2725,-62.9525,-60.38666666666666,-62.895,-62.44,-62.96,0
-79.78500000000001,-81.32499999999999,-82.41749999999999,-79.51666666666667,-82.4975,-82.8,-83.365,7
